glycan_ID,order,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,pubChem
G73211XU,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G73211XU,9,N-glycan_a-L-Fucp_18,N18,Fuc,a,L,p,N7,3,Fuc
G73211XU,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G73211XU,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G73211XU,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G73211XU,13,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G73211XU,14,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G73211XU,15,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G73418FX,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G73418FX,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G73418FX,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G73418FX,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G73418FX,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G73418FX,6,N-glycan_b-D-GalpNAc_29,N29,GalNAc,b,D,p,N2,4,GalNAc
G73418FX,7,N-glycan_a-D-Neup5Ac_69,N69,Neu5Ac,a,D,p,N29,6,Neu5Ac
G73418FX,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G73418FX,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G73418FX,10,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G73418FX,11,N-glycan_b-D-GalpNAc_30,N30,GalNAc,b,D,p,N5,4,GalNAc
G73418FX,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G73492AT,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G73492AT,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G73492AT,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G73492AT,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G73492AT,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G73492AT,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G73492AT,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G73492AT,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G73492AT,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G73492AT,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G73492AT,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G73492AT,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G73492AT,13,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G73567NI,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G73567NI,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G73567NI,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G73567NI,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G73567NI,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G73567NI,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G73567NI,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G73567NI,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G73567NI,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G73567NI,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G73567NI,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G73567NI,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G73567NI,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G73567NI,14,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G74018VM,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G74018VM,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74018VM,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74018VM,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74018VM,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74018VM,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74018VM,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G74018VM,8,N-glycan_b-D-GlcNAcp_E87,NE87,GlcNAc,b,D,p,N1,6,GlcNAc
G74018VM,9,N-glycan_b-D-Galp_E93,NE93,Gal,b,D,p,NE87,4,Gal
G74018VM,10,N-glycan_a-D-Neu5Acp_E95,NE95,Neu5Ac,a,D,p,NE93,6,Neu5Ac
G74018VM,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74018VM,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74018VM,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74018VM,14,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G74018VM,15,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G74018VM,16,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G74018VM,17,N-glycan_a-D-Neu5Acp_E6,NE6,Neu5Ac,a,D,p,N32,6,Neu5Ac
G74026TS,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G74026TS,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74026TS,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74026TS,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74026TS,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74026TS,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74026TS,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G74026TS,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74026TS,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74026TS,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74026TS,11,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G74026TS,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G74090KZ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74090KZ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74090KZ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74090KZ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74090KZ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74090KZ,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74090KZ,7,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G74120DW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74120DW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74120DW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74120DW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74120DW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74120DW,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74120DW,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74120DW,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74120DW,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74120DW,10,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G74120DW,11,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G74120DW,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G74154RA,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G74154RA,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74154RA,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74154RA,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74154RA,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74154RA,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74154RA,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G74154RA,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74154RA,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G74154RA,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74154RA,11,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74154RA,12,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74154RA,13,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G74264KM,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74264KM,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74264KM,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74264KM,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74264KM,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74264KM,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74264KM,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74264KM,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74264KM,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74264KM,10,N-glycan_b-D-GlcpNAc_59,N59,GlcNAc,b,D,p,N6,3,GlcNAc
G74264KM,11,N-glycan_a-L-Fucp_99,N99,Fuc,a,L,p,N59,3,Fuc
G74264KM,12,N-glycan_b-D-Galp_60,N60,Gal,b,D,p,N59,4,Gal
G74264KM,13,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G74438AB,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74438AB,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74438AB,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74438AB,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74438AB,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74438AB,6,N-glycan_b-D-GalpNAc_29,N29,GalNAc,b,D,p,N2,4,GalNAc
G74438AB,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74438AB,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74438AB,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74438AB,10,N-glycan_b-D-GalpNAc_30,N30,GalNAc,b,D,p,N5,4,GalNAc
G74438AB,11,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G74438AB,12,N-glycan_b-D-GalpNAc_74,N74,GalNAc,b,D,p,N9,4,GalNAc
G74459BD,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G74459BD,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74459BD,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74459BD,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74459BD,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74459BD,6,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G74459BD,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74498IP,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74498IP,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74498IP,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74498IP,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74498IP,5,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74498IP,6,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G74498IP,7,N-glycan_a-D-Neup5Ac_14,N14,Neu5Ac,a,D,p,N8,6,Neu5Ac
G74498IP,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74498IP,9,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G74498IP,10,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G74498IP,11,N-glycan_a-D-Neu5Acp_E6,NE6,Neu5Ac,a,D,p,N32,6,Neu5Ac
G74574VX,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74574VX,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74574VX,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74574VX,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74574VX,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74574VX,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74574VX,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74574VX,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G74574VX,9,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G74574VX,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74574VX,11,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74608QW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74608QW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74608QW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74608QW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74608QW,5,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74608QW,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74608QW,7,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G74608QW,8,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G74608QW,9,N-glycan_a-D-Neu5Acp_E6,NE6,Neu5Ac,a,D,p,N32,6,Neu5Ac
G74645FT,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74645FT,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74645FT,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74645FT,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74645FT,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74645FT,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74645FT,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74645FT,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G74645FT,9,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G74645FT,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74645FT,11,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74645FT,12,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74859XI,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74859XI,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74859XI,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74859XI,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74859XI,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74859XI,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74859XI,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G74859XI,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G74859XI,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G74859XI,10,N-glycan_a-D-Neup5Ac_34,N34,Neu5Ac,a,D,p,N8,3,Neu5Ac
G74859XI,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74859XI,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74859XI,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74859XI,14,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G74859XI,15,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G74859XI,16,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G74859XI,17,N-glycan_b-D-GlcpNAc_36,N36,GlcNAc,b,D,p,N10,3,GlcNAc
G74859XI,18,N-glycan_b-D-Galp_37,N37,Gal,b,D,p,N36,4,Gal
G74859XI,19,N-glycan_a-D-Neup5Ac_58,N58,Neu5Ac,a,D,p,N37,3,Neu5Ac
G74859XI,20,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G74916CC,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74916CC,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74916CC,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74916CC,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74916CC,5,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G74916CC,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74916CC,7,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74928QN,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G74928QN,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G74928QN,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G74928QN,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G74928QN,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G74928QN,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G74928QN,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G74928QN,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G74928QN,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G74928QN,10,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G74928QN,11,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G74928QN,12,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G74928QN,13,N-glycan_a-D-Galp_51,N51,Gal,a,D,p,N10,3,Gal
G74928QN,14,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75049FP,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75049FP,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75049FP,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75049FP,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75049FP,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75049FP,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75049FP,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75049FP,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75049FP,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75049FP,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75049FP,11,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G75049FP,12,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G75087EW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G75087EW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75087EW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75087EW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75087EW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75087EW,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75087EW,7,N-glycan_a-D-Galp_52,N52,Gal,a,D,p,N3,3,Gal
G75087EW,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G75087EW,9,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G75087EW,10,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75087EW,11,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75087EW,12,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75087EW,13,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G75087EW,14,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75097MF,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75097MF,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75097MF,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75097MF,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75097MF,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75097MF,6,N-glycan_b-D-Galp_44,N44,Gal,b,D,p,N2,3,Gal
G75097MF,7,N-glycan_a-D-Neup5Ac_73,N73,Neu5Ac,a,D,p,N44,3,Neu5Ac
G75097MF,8,N-glycan_a-D-Neu5Acp_E1,NE1,Neu5Ac,a,D,p,N2,6,Neu5Ac
G75097MF,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G75097MF,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G75097MF,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G75097MF,12,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G75097MF,13,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G75120WS,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G75120WS,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G75120WS,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G75120WS,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G75120WS,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G75120WS,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G75120WS,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G75120WS,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
